[2019-05-05 11:02:02:845]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:854]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:863]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:869]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:882]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:885]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:896]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:914]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:921]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:927]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:934]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:947]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:950]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:958]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:966]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:974]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:982]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:990]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:02:998]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:007]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:014]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:022]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:030]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:038]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:046]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:057]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:064]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:069]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:078]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:086]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:095]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:102]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:111]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:118]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:127]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:134]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:142]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:159]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:166]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:855]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:862]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:869]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
[2019-05-05 11:02:03:878]  [WarningWarning] [4130324480]  [setGeometry left 0 top 0 right 1057 bottom  683]
